Series ID,Year,Period,Label,Value
LNU03024703Q,2019,Q01,2019 Qtr1,838
LNU03024703Q,2019,Q02,2019 Qtr2,708
LNU03024703Q,2019,Q03,2019 Qtr3,858
LNU03024703Q,2019,Q04,2019 Qtr4,712
LNU03024703Q,2020,Q01,2020 Qtr1,875
LNU03024703Q,2020,Q02,2020 Qtr2,3783
LNU03024703Q,2020,Q03,2020 Qtr3,2540
LNU03024703Q,2020,Q04,2020 Qtr4,1513
LNU03024703Q,2021,Q01,2021 Qtr1,1426
LNU03024703Q,2021,Q02,2021 Qtr2,1188
